dataset,homogeneity_delta_mean,intervention_effect_ci_high,intervention_effect_ci_low,intervention_effect_mean,mixed_count,mixed_mean_family_diversity,model,paired_question_count,same_count,same_mean_family_diversity,subject
mmlu,0.3825298863148483,-0.19724158786644308,-0.19724158786644308,-0.19724158786644308,1,0.16372245957723808,gpt-4o-mini,1,2,0.31282224004368164,nutrition
mmlu,-0.008735056842576028,0.17631606328690186,0.17631606328690186,0.17631606328690186,1,0.34003852286413994,qwen3.5-plus,1,2,0.16372245957723808,nutrition
mmlu,-0.1680201733552414,0.4274402970635917,0.10603704896534383,0.26673867301446774,2,0.7437176669131027,deepseek-chat,2,4,0.6156749234399326,philosophy
mmlu,-0.19013729562383958,0.23894224821702176,0.17066265211860898,0.20480245016781537,2,0.6493809337708569,gemini-2.5-flash-lite,2,4,0.47810840617856354,philosophy
mmlu,-0.22890734760258946,0.4467957709147715,0.006476106762515477,0.2266359388386435,2,0.5299975183813068,gpt-4o-mini,2,4,0.3528063660172901,philosophy
mmlu,0.12299148383881486,-0.003365963378523018,-0.03417590519630043,-0.018770934287411722,2,0.4886153947227146,qwen3.5-plus,2,4,0.558647932710727,philosophy
mmlu,0.1090285363457626,-0.008487405424623118,-0.008487405424623118,-0.008487405424623118,1,0.7413751615719191,deepseek-chat,1,2,0.45679251328689013,prehistory
mmlu,-0.017470113685151722,-0.04312530992308522,-0.04312530992308522,-0.04312530992308522,1,0.39752013969226113,gemini-2.5-flash-lite,1,2,0.35266294112951424,prehistory
mmlu,0.24248769387035674,-0.15474415187788804,-0.15474415187788804,-0.15474415187788804,1,0.45015601745235323,gpt-4o-mini,1,2,0.5104729538928866,prehistory
mmlu,0.2662411998500337,-0.20479720614496744,-0.20479720614496744,-0.20479720614496744,1,0.5450653608515748,qwen3.5-plus,1,2,0.6114865858020655,prehistory
mmlu,-0.21551724137931033,0.07752051604729998,0.07752051604729998,0.07752051604729998,1,0.36086673853673645,deepseek-chat,1,2,0.38441075985838546,professional_accounting
mmlu,0.24931409549728623,-0.18056816451997104,-0.18056816451997104,-0.18056816451997104,1,0.44064544961534635,gemini-2.5-flash-lite,1,2,0.6212136141353173,professional_accounting
mmlu,-0.0013624649566640334,-0.12322642277878271,-0.12322642277878271,-0.12322642277878271,1,0.5409126198584445,gpt-4o-mini,1,2,0.6911927156155262,professional_accounting
mmlu,-0.6049610828196849,0.15494366698210515,0.15494366698210515,0.15494366698210515,1,0.7038783308305558,qwen3.5-plus,1,2,0.5976113513159986,professional_accounting
mmlu,-0.06060807014208325,0.006659735624128027,0.006659735624128027,0.006659735624128027,1,0.4241670752440779,deepseek-chat,1,2,0.38923569353181553,professional_law
mmlu,0.0007062727587970885,0.06876789909128533,0.06876789909128533,0.06876789909128533,1,0.5862880387835465,gemini-2.5-flash-lite,1,2,0.42877933127820056,professional_law
mmlu,-0.17683368378320263,-0.06725109269969864,-0.06725109269969864,-0.06725109269969864,1,0.4854752972273344,gpt-4o-mini,1,2,0.5337075275106565,professional_law
mmlu,0.1691607722719803,-0.04986029037723949,-0.04986029037723949,-0.04986029037723949,1,0.5041899640194074,qwen3.5-plus,1,2,0.5585804295021178,professional_law
mmlu,-0.030979556551183562,0.1318600101990144,0.1318600101990144,0.1318600101990144,1,0.5859941173200671,deepseek-chat,1,2,0.46980470217419357,professional_medicine
mmlu,-0.32652452912782093,-0.010604391967500626,-0.010604391967500626,-0.010604391967500626,1,0.48418936864352724,gemini-2.5-flash-lite,1,2,0.5047412128526539,professional_medicine
mmlu,0.02002484995894721,-0.22259498573216052,-0.22259498573216052,-0.22259498573216052,1,0.45295457923409566,gpt-4o-mini,1,2,0.510944388577495,professional_medicine
mmlu,-0.3431034482758621,-0.01216052770865128,-0.01216052770865128,-0.01216052770865128,1,0.5709184566490019,qwen3.5-plus,1,2,0.4895807242508234,professional_medicine
mmlu,-0.20252332134363193,0.042741188718170675,-0.05350355019325792,-0.005381180737543623,2,0.6538091074955562,deepseek-chat,2,4,0.6223327927302171,professional_psychology
mmlu,-0.017470113685151722,0.16372245957723808,0.16372245957723808,0.16372245957723808,2,0.16372245957723808,gemini-2.5-flash-lite,2,4,0.08500963071603498,professional_psychology
mmlu,-0.005310961733794528,0.16372245957723808,0.036231654809724734,0.0999770571934814,2,0.2623432535104596,gpt-4o-mini,2,4,0.2895713676773596,professional_psychology
mmlu,-0.061278348821299955,0.2624202969229334,-0.024345474632781694,0.11903741114507585,2,0.5012101545112512,qwen3.5-plus,2,4,0.38625736480295925,professional_psychology
mmlu,-0.19391201784647372,0.02092552457954122,-0.1165991390195108,-0.04783680721998479,2,0.45189090123051523,deepseek-chat,2,4,0.5764203381880754,security_studies
mmlu,0.0,0.0,0.0,0.0,2,0.08186122978861904,gemini-2.5-flash-lite,2,4,0.15269778541097817,security_studies
mmlu,-0.35,0.4324867603589636,0.0,0.2162433801794818,2,0.41500345002561234,gpt-4o-mini,2,4,0.3075269354473094,security_studies
mmlu,-0.25508857536769985,0.3281517755356035,0.1943368957328745,0.261244335634239,2,0.6580976545961292,qwen3.5-plus,2,4,0.3647979547742441,security_studies
mmlu,-0.19720072704405933,0.017846165385273838,0.008447687751404143,0.01314692656833899,2,0.5894397979974482,deepseek-chat,2,4,0.44347421453667607,sociology
mmlu,-0.1593624026678368,0.27613311879616254,0.16100993305671835,0.21857152592644044,2,0.43377507382565283,gemini-2.5-flash-lite,2,4,0.19974502518325388,sociology
mmlu,0.12756307123239397,0.01348865750570638,-0.35096620551704194,-0.16873877400566778,2,0.3089282833491454,gpt-4o-mini,2,4,0.4104700404195878,sociology
mmlu,-0.15910112736857834,-0.06254044924854535,-0.08255588640344236,-0.07254816782599385,2,0.4792552612021399,qwen3.5-plus,2,4,0.49622443932174004,sociology
mmlu,-0.7715189873417722,0.34739969621141903,0.34739969621141903,0.34739969621141903,1,0.7173062640430151,deepseek-chat,1,2,0.4011966640952799,us_foreign_policy
mmlu,-0.09843588687764004,-0.14812991531893688,-0.14812991531893688,-0.14812991531893688,1,0.4008047485295138,gemini-2.5-flash-lite,1,2,0.4947900567318985,us_foreign_policy
mmlu,-0.4983351389478974,0.44505630272376356,0.44505630272376356,0.44505630272376356,1,0.8425764424160247,gpt-4o-mini,1,2,0.3837133537619286,us_foreign_policy
mmlu,-0.6825298863148483,0.29935389043591015,0.29935389043591015,0.29935389043591015,1,0.6968740301281713,qwen3.5-plus,1,2,0.5549969779886018,us_foreign_policy
mmlu,-0.1073058718964261,-0.1007739133797001,-0.1007739133797001,-0.1007739133797001,1,0.7559485120534328,deepseek-chat,1,2,0.5607014290384075,virology
mmlu,-0.35570719678535057,0.466155774788266,0.466155774788266,0.466155774788266,1,0.629878234365504,gemini-2.5-flash-lite,1,2,0.2957239324286517,virology
mmlu,-0.35563621126904327,0.45860581761979,0.45860581761979,0.45860581761979,1,0.9467540563344592,gpt-4o-mini,1,2,0.6401565835013282,virology
mmlu,0.43200773462715736,-0.20801166458213105,-0.20801166458213105,-0.20801166458213105,1,0.7481420362473987,qwen3.5-plus,1,2,0.8093278601604214,virology
mmlu,-0.0010612440228939812,0.13719949714463298,0.13719949714463298,0.13719949714463298,1,0.5436932903342414,deepseek-chat,1,2,0.4605912291419442,world_religions
mmlu,0.05253164556962031,0.009929934397910012,0.009929934397910012,0.009929934397910012,1,0.39194215248163017,gemini-2.5-flash-lite,1,2,0.5637446845475227,world_religions
mmlu,-0.09746835443037971,-0.018779835290303526,-0.018779835290303526,-0.018779835290303526,1,0.4218656143250428,gpt-4o-mini,1,2,0.42834559403543915,world_religions
mmlu,-0.23247553412367716,0.06103006892898577,0.06103006892898577,0.06103006892898577,1,0.7552228823985061,qwen3.5-plus,1,2,0.6720825693676701,world_religions
